season,lg,team,abbreviation,playoffs,g,mp,opp_fg,opp_fga,opp_fg_percent,opp_x3p,opp_x3pa,opp_x3p_percent,opp_x2p,opp_x2pa,opp_x2p_percent,opp_ft,opp_fta,opp_ft_percent,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
1975,ABA,Kentucky Colonels,KEN,True,84.0,20360.0,3425.0,7687.0,0.446,99.0,315.0,0.314,3326.0,7372.0,0.451,1593.0,2012.0,0.792,1276.0,2605.0,3881.0,1846.0,734.0,382.0,1546.0,2011.0,8542.0
1975,NBA,Los Angeles Lakers,LAL,False,82.0,19855.0,3595.0,7914.0,0.454,,,,3595.0,7914.0,0.454,1603.0,2117.0,0.757,1422.0,2807.0,4229.0,2239.0,822.0,442.0,1606.0,2015.0,8793.0
1975,NBA,Milwaukee Bucks,MIL,False,82.0,19805.0,3371.0,7600.0,0.444,,,,3371.0,7600.0,0.444,1495.0,1910.0,0.783,1153.0,2645.0,3798.0,1960.0,660.0,298.0,1379.0,1704.0,8237.0
1975,ABA,Memphis Sounds,MMS,True,84.0,20360.0,3824.0,7773.0,0.492,72.0,223.0,0.323,3752.0,7550.0,0.497,1429.0,1897.0,0.753,1416.0,2938.0,4354.0,2212.0,659.0,330.0,1530.0,1810.0,9149.0
1975,NBA,New Orleans Jazz,NOJ,False,82.0,19730.0,3553.0,7433.0,0.478,,,,3553.0,7433.0,0.478,1857.0,2465.0,0.753,1193.0,2924.0,4117.0,1891.0,783.0,349.0,1924.0,2126.0,8963.0
1975,ABA,New York Nets,NYA,True,84.0,20385.0,3501.0,7726.0,0.453,132.0,421.0,0.314,3369.0,7305.0,0.461,1551.0,2022.0,0.767,1326.0,2728.0,4054.0,1813.0,714.0,389.0,1707.0,1786.0,8685.0
1975,NBA,New York Knicks,NYK,True,82.0,19730.0,3361.0,7357.0,0.457,,,,3361.0,7357.0,0.457,1615.0,2082.0,0.776,1070.0,2856.0,3926.0,1668.0,572.0,369.0,1493.0,1912.0,8337.0
1975,NBA,Philadelphia 76ers,PHI,False,82.0,19805.0,3445.0,7466.0,0.461,,,,3445.0,7466.0,0.461,1541.0,1979.0,0.779,1167.0,2748.0,3915.0,1959.0,742.0,343.0,1577.0,2036.0,8431.0
1975,NBA,Phoenix Suns,PHO,False,82.0,19805.0,3356.0,7323.0,0.458,,,,3356.0,7323.0,0.458,1780.0,2350.0,0.757,1112.0,2564.0,3676.0,2062.0,870.0,412.0,1586.0,1992.0,8492.0
1975,NBA,Portland Trail Blazers,POR,False,82.0,19880.0,3379.0,7502.0,0.45,,,,3379.0,7502.0,0.45,1714.0,2178.0,0.787,1207.0,2572.0,3779.0,2090.0,927.0,383.0,1607.0,2085.0,8472.0
1975,ABA,San Antonio Spurs,SAA,True,84.0,20285.0,3731.0,7909.0,0.472,112.0,396.0,0.283,3619.0,7513.0,0.482,1599.0,2129.0,0.751,1316.0,2570.0,3886.0,2082.0,698.0,447.0,1392.0,2157.0,9173.0
1975,ABA,San Diego Conquistadors,SDA,False,84.0,20385.0,3975.0,8374.0,0.475,88.0,300.0,0.293,3887.0,8074.0,0.481,1661.0,2161.0,0.769,1490.0,2911.0,4401.0,2101.0,812.0,398.0,1380.0,1791.0,9699.0
1975,NBA,Seattle SuperSonics,SEA,True,82.0,19880.0,3490.0,7606.0,0.459,,,,3490.0,7606.0,0.459,1560.0,2090.0,0.746,1286.0,2754.0,4040.0,2188.0,692.0,349.0,1755.0,1948.0,8540.0
1975,ABA,Spirits of St. Louis,SSL,True,84.0,20260.0,3897.0,7952.0,0.49,65.0,248.0,0.262,3832.0,7704.0,0.497,1663.0,2166.0,0.768,1267.0,2553.0,3820.0,2276.0,857.0,490.0,1527.0,1984.0,9522.0
1975,ABA,Utah Stars,UTS,True,84.0,20260.0,3503.0,7611.0,0.46,90.0,360.0,0.25,3413.0,7251.0,0.471,1549.0,2027.0,0.764,1338.0,2438.0,3776.0,1849.0,783.0,360.0,1295.0,2029.0,8645.0
1975,ABA,Virginia Squires,VIR,False,84.0,20260.0,3635.0,7582.0,0.479,66.0,210.0,0.314,3569.0,7372.0,0.484,1864.0,2414.0,0.772,1377.0,2693.0,4070.0,1848.0,713.0,384.0,1493.0,2045.0,9200.0
1975,NBA,Washington Bullets,WSB,True,82.0,19805.0,3249.0,7415.0,0.438,,,,3249.0,7415.0,0.438,1499.0,1967.0,0.762,1184.0,2819.0,4003.0,1811.0,710.0,259.0,1842.0,2004.0,7997.0
1975,NBA,League Average,,False,82.0,19797.0,3418.0,7473.0,0.457,,,,3418.0,7473.0,0.457,1579.0,2065.0,0.765,1164.0,2696.0,3859.0,1953.0,722.0,349.0,1627.0,1995.0,8416.0
1975,ABA,League Average,,False,84.0,20315.0,3713.0,7851.0,0.473,91.0,311.0,0.293,3622.0,7540.0,0.48,1618.0,2111.0,0.767,1373.0,2651.0,4024.0,2016.0,761.0,415.0,1543.0,1965.0,9136.0
1974,NBA,Atlanta Hawks,ATL,False,82.0,19755.0,3573.0,7628.0,0.468,,,,3573.0,7628.0,0.468,1878.0,2386.0,0.787,1142.0,2754.0,3896.0,2028.0,823.0,388.0,1846.0,2128.0,9024.0
1974,NBA,Boston Celtics,BOS,True,82.0,19780.0,3561.0,8047.0,0.443,,,,3561.0,8047.0,0.443,1494.0,1936.0,0.772,1131.0,2604.0,3735.0,1934.0,540.0,309.0,1599.0,1858.0,8616.0
1974,NBA,Buffalo Braves,BUF,True,82.0,19830.0,3786.0,8106.0,0.467,,,,3786.0,8106.0,0.467,1592.0,2013.0,0.791,1271.0,2733.0,4004.0,2256.0,798.0,435.0,1763.0,1992.0,9164.0
1974,NBA,Capital Bullets,CAP,True,82.0,19730.0,3496.0,7760.0,0.451,,,,3496.0,7760.0,0.451,1239.0,1639.0,0.756,1206.0,2915.0,4121.0,1900.0,651.0,350.0,1651.0,1840.0,8231.0
1974,ABA,Carolina Cougars,CAR,True,84.0,20360.0,3557.0,7529.0,0.472,86.0,334.0,0.257,3471.0,7195.0,0.482,1787.0,2338.0,0.764,1363.0,2514.0,3877.0,1811.0,752.0,424.0,1829.0,2110.0,8987.0
1974,NBA,Chicago Bulls,CHI,True,82.0,19780.0,3336.0,7246.0,0.46,,,,3336.0,7246.0,0.46,1425.0,1847.0,0.772,1136.0,2734.0,3870.0,1830.0,614.0,406.0,1880.0,2200.0,8097.0
1974,NBA,Cleveland Cavaliers,CLE,False,82.0,19755.0,3440.0,7342.0,0.469,,,,3440.0,7342.0,0.469,1696.0,2163.0,0.784,1137.0,2802.0,3939.0,2120.0,630.0,343.0,1654.0,1853.0,8576.0
1974,NBA,Detroit Pistons,DET,True,82.0,19755.0,3376.0,7499.0,0.45,,,,3376.0,7499.0,0.45,1475.0,1932.0,0.763,1173.0,2632.0,3805.0,1980.0,772.0,410.0,1822.0,1996.0,8227.0
1974,ABA,Denver Rockets,DNR,True,84.0,20285.0,3670.0,7842.0,0.468,105.0,362.0,0.29,3565.0,7480.0,0.477,1587.0,2094.0,0.758,1237.0,2718.0,3955.0,2321.0,760.0,548.0,1417.0,2072.0,9032.0
1974,NBA,Golden State Warriors,GSW,False,82.0,19705.0,3619.0,7995.0,0.453,,,,3619.0,7995.0,0.453,1563.0,2054.0,0.761,1227.0,2702.0,3929.0,2027.0,714.0,465.0,1477.0,1826.0,8801.0
1974,NBA,Houston Rockets,HOU,False,82.0,19855.0,3551.0,7433.0,0.478,,,,3551.0,7433.0,0.478,1719.0,2337.0,0.736,1162.0,2619.0,3781.0,2122.0,707.0,375.0,1737.0,1994.0,8821.0
1974,ABA,Indiana Pacers,INA,True,84.0,20360.0,3606.0,8069.0,0.447,80.0,332.0,0.241,3526.0,7737.0,0.456,1524.0,2031.0,0.75,1468.0,2788.0,4256.0,1853.0,652.0,447.0,1473.0,2036.0,8816.0
1974,NBA,Kansas City-Omaha Kings,KCO,False,82.0,19705.0,3580.0,7514.0,0.476,,,,3580.0,7514.0,0.476,1512.0,1950.0,0.775,1210.0,2650.0,3860.0,1916.0,723.0,373.0,1765.0,1907.0,8672.0
1974,ABA,Kentucky Colonels,KEN,True,84.0,20235.0,3576.0,8003.0,0.447,104.0,354.0,0.294,3472.0,7649.0,0.454,1419.0,1879.0,0.755,1407.0,2797.0,4204.0,1742.0,709.0,317.0,1462.0,1967.0,8675.0
1974,NBA,Los Angeles Lakers,LAL,True,82.0,19755.0,3667.0,8364.0,0.438,,,,3667.0,8364.0,0.438,1546.0,2044.0,0.756,1525.0,2786.0,4311.0,2061.0,797.0,430.0,1719.0,2135.0,8880.0
1974,NBA,Milwaukee Bucks,MIL,True,82.0,19755.0,3311.0,7799.0,0.425,,,,3311.0,7799.0,0.425,1499.0,1969.0,0.761,1269.0,2487.0,3756.0,1909.0,719.0,312.0,1554.0,1707.0,8121.0
1974,ABA,Memphis Tams,MMT,False,84.0,20260.0,3598.0,7581.0,0.475,75.0,258.0,0.291,3523.0,7323.0,0.481,1821.0,2392.0,0.761,1256.0,2527.0,3783.0,1949.0,799.0,403.0,1390.0,2000.0,9092.0
1974,ABA,New York Nets,NYA,True,84.0,20285.0,3476.0,7809.0,0.445,110.0,387.0,0.284,3366.0,7422.0,0.454,1677.0,2261.0,0.742,1418.0,2698.0,4116.0,1858.0,739.0,329.0,1701.0,1839.0,8739.0
1974,NBA,New York Knicks,NYK,True,82.0,19780.0,3292.0,7377.0,0.446,,,,3292.0,7377.0,0.446,1496.0,1974.0,0.758,1042.0,2790.0,3832.0,1580.0,479.0,348.0,1555.0,1792.0,8080.0
1974,NBA,Philadelphia 76ers,PHI,False,82.0,19730.0,3600.0,7685.0,0.468,,,,3600.0,7685.0,0.468,1617.0,2066.0,0.783,1311.0,3107.0,4418.0,1930.0,755.0,446.0,1830.0,1991.0,8817.0
1974,NBA,Phoenix Suns,PHO,False,82.0,19755.0,3648.0,7809.0,0.467,,,,3648.0,7809.0,0.467,1843.0,2356.0,0.782,1220.0,2773.0,3993.0,2180.0,810.0,396.0,1637.0,2003.0,9139.0
1974,NBA,Portland Trail Blazers,POR,False,82.0,19730.0,3664.0,7571.0,0.484,,,,3664.0,7571.0,0.484,1825.0,2299.0,0.794,1197.0,2678.0,3875.0,2308.0,866.0,415.0,1713.0,1961.0,9153.0
1974,ABA,San Antonio Spurs,SAA,True,84.0,20360.0,3149.0,6964.0,0.452,107.0,372.0,0.288,3042.0,6592.0,0.461,1721.0,2268.0,0.759,1054.0,2557.0,3611.0,1764.0,601.0,409.0,1383.0,1970.0,8126.0
1974,ABA,San Diego Conquistadors,SDA,True,84.0,20285.0,4121.0,8823.0,0.467,88.0,354.0,0.249,4033.0,8469.0,0.476,1389.0,1803.0,0.77,1596.0,3154.0,4750.0,2217.0,724.0,412.0,1490.0,1949.0,9719.0
1974,NBA,Seattle SuperSonics,SEA,False,82.0,19755.0,3554.0,7675.0,0.463,,,,3554.0,7675.0,0.463,1875.0,2427.0,0.773,1173.0,2932.0,4105.0,2255.0,730.0,355.0,1796.0,2012.0,8983.0
1974,ABA,Utah Stars,UTS,True,84.0,20310.0,3578.0,7756.0,0.461,140.0,449.0,0.312,3438.0,7307.0,0.471,1502.0,1951.0,0.77,1432.0,2599.0,4031.0,1836.0,634.0,267.0,1373.0,1918.0,8798.0
1974,ABA,Virginia Squires,VIR,True,84.0,20260.0,3724.0,8010.0,0.465,100.0,310.0,0.323,3624.0,7700.0,0.471,1804.0,2345.0,0.769,1444.0,2678.0,4122.0,1881.0,766.0,475.0,1537.0,2197.0,9352.0
1974,NBA,League Average,,False,82.0,19759.0,3533.0,7697.0,0.459,,,,3533.0,7697.0,0.459,1606.0,2082.0,0.771,1208.0,2747.0,3955.0,2020.0,713.0,386.0,1706.0,1953.0,8671.0
1974,ABA,League Average,,False,84.0,20300.0,3606.0,7839.0,0.46,100.0,351.0,0.283,3506.0,7487.0,0.468,1623.0,2136.0,0.76,1368.0,2703.0,4071.0,1923.0,714.0,403.0,1506.0,2006.0,8934.0
1973,NBA,Atlanta Hawks,ATL,True,82.0,19830.0,3758.0,8152.0,0.461,,,,3758.0,8152.0,0.461,1696.0,2193.0,0.773,,,4147.0,2020.0,,,,2104.0,9212.0
1973,NBA,Baltimore Bullets,BAL,True,82.0,19730.0,3531.0,8010.0,0.441,,,,3531.0,8010.0,0.441,1269.0,1702.0,0.746,,,4226.0,1852.0,,,,1682.0,8331.0
1973,NBA,Boston Celtics,BOS,True,82.0,19730.0,3513.0,8095.0,0.434,,,,3513.0,8095.0,0.434,1540.0,2032.0,0.758,,,3958.0,1957.0,,,,1821.0,8566.0
1973,NBA,Buffalo Braves,BUF,False,82.0,19730.0,3745.0,7947.0,0.471,,,,3745.0,7947.0,0.471,1733.0,2299.0,0.754,,,4278.0,2383.0,,,,1822.0,9223.0
1973,ABA,Carolina Cougars,CAR,True,84.0,20160.0,3481.0,7325.0,0.475,85.0,314.0,0.271,3396.0,7011.0,0.484,2249.0,2983.0,0.754,1307.0,2583.0,3890.0,1783.0,,,1890.0,2219.0,9296.0
1973,NBA,Chicago Bulls,CHI,True,82.0,19805.0,3343.0,7098.0,0.471,,,,3343.0,7098.0,0.471,1562.0,2080.0,0.751,,,3915.0,1910.0,,,,2002.0,8248.0
1973,NBA,Cleveland Cavaliers,CLE,False,82.0,19830.0,3465.0,7673.0,0.452,,,,3465.0,7673.0,0.452,1707.0,2230.0,0.765,,,4115.0,2311.0,,,,1932.0,8637.0
1973,NBA,Detroit Pistons,DET,False,82.0,19780.0,3803.0,8064.0,0.472,,,,3803.0,8064.0,0.472,1418.0,1862.0,0.762,,,4019.0,2263.0,,,,1891.0,9024.0
1973,ABA,Dallas Chaparrals,DLC,False,84.0,20335.0,3790.0,7646.0,0.496,88.0,256.0,0.344,3702.0,7390.0,0.501,2001.0,2691.0,0.744,1270.0,2749.0,4019.0,2197.0,,,1550.0,2300.0,9669.0
1973,ABA,Denver Rockets,DNR,True,84.0,20045.0,3397.0,7234.0,0.47,93.0,329.0,0.283,3304.0,6905.0,0.478,2045.0,2736.0,0.747,1156.0,2546.0,3702.0,2046.0,,,1540.0,2236.0,8932.0
1973,NBA,Golden State Warriors,GSW,True,82.0,19730.0,3603.0,8163.0,0.441,,,,3603.0,8163.0,0.441,1463.0,1891.0,0.774,,,4265.0,2034.0,,,,1766.0,8669.0
1973,NBA,Houston Rockets,HOU,False,82.0,19680.0,3824.0,8119.0,0.471,,,,3824.0,8119.0,0.471,1744.0,2290.0,0.762,,,4338.0,2104.0,,,,1902.0,9392.0
1973,ABA,Indiana Pacers,INA,True,84.0,20360.0,3741.0,8207.0,0.456,78.0,284.0,0.275,3663.0,7923.0,0.462,1891.0,2547.0,0.742,1647.0,2697.0,4344.0,2033.0,,,1538.0,2255.0,9451.0
1973,NBA,Kansas City-Omaha Kings,KCO,False,82.0,19780.0,3698.0,7640.0,0.484,,,,3698.0,7640.0,0.484,1665.0,2174.0,0.766,,,3961.0,1885.0,,,,1816.0,9061.0
1973,ABA,Kentucky Colonels,KEN,True,84.0,20160.0,3504.0,7563.0,0.463,84.0,340.0,0.247,3420.0,7223.0,0.473,1768.0,2369.0,0.746,1393.0,2884.0,4277.0,1865.0,,,1624.0,2055.0,8860.0
1973,NBA,Los Angeles Lakers,LAL,True,82.0,19755.0,3646.0,8409.0,0.434,,,,3646.0,8409.0,0.434,1167.0,1583.0,0.737,,,4101.0,1963.0,,,,1941.0,8459.0
1973,NBA,Milwaukee Bucks,MIL,True,82.0,19755.0,3385.0,8028.0,0.422,,,,3385.0,8028.0,0.422,1345.0,1783.0,0.754,,,3916.0,1906.0,,,,1601.0,8115.0
1973,ABA,Memphis Tams,MMT,False,84.0,20285.0,3756.0,7743.0,0.485,96.0,301.0,0.319,3660.0,7442.0,0.492,2313.0,3070.0,0.753,1387.0,2797.0,4184.0,2047.0,,,1367.0,2209.0,9921.0
1973,ABA,New York Nets,NYA,True,84.0,20210.0,3547.0,7611.0,0.466,94.0,309.0,0.304,3453.0,7302.0,0.473,2057.0,2738.0,0.751,1426.0,2685.0,4111.0,1894.0,,,1525.0,2044.0,9245.0
1973,NBA,New York Knicks,NYK,True,82.0,19730.0,3291.0,7561.0,0.435,,,,3291.0,7561.0,0.435,1471.0,1961.0,0.75,,,4100.0,1714.0,,,,1781.0,8053.0
1973,NBA,Philadelphia 76ers,PHI,False,82.0,19730.0,3882.0,8215.0,0.473,,,,3882.0,8215.0,0.473,1767.0,2358.0,0.749,,,4683.0,2239.0,,,,1885.0,9531.0
1973,NBA,Phoenix Suns,PHO,False,82.0,19755.0,3758.0,8005.0,0.469,,,,3758.0,8005.0,0.469,1744.0,2318.0,0.752,,,4139.0,2166.0,,,,2068.0,9260.0
1973,NBA,Portland Trail Blazers,POR,False,82.0,19730.0,3709.0,7780.0,0.477,,,,3709.0,7780.0,0.477,1800.0,2327.0,0.774,,,4236.0,2271.0,,,,1885.0,9218.0
1973,ABA,San Diego Conquistadors,SDA,True,84.0,20285.0,3721.0,7782.0,0.478,105.0,317.0,0.331,3616.0,7465.0,0.484,1966.0,2675.0,0.735,1493.0,2759.0,4252.0,2150.0,,,1646.0,2197.0,9513.0
1973,NBA,Seattle SuperSonics,SEA,False,82.0,19780.0,3678.0,8093.0,0.454,,,,3678.0,8093.0,0.454,1628.0,2156.0,0.755,,,4158.0,2145.0,,,,1875.0,8984.0
1973,ABA,Utah Stars,UTS,True,84.0,20260.0,3528.0,7908.0,0.446,103.0,391.0,0.263,3425.0,7517.0,0.456,2085.0,2791.0,0.747,1466.0,2640.0,4106.0,1891.0,,,1493.0,2283.0,9244.0
1973,ABA,Virginia Squires,VIR,True,84.0,19970.0,3638.0,7727.0,0.471,88.0,319.0,0.276,3550.0,7408.0,0.479,2249.0,3031.0,0.742,1523.0,2654.0,4177.0,1932.0,,,1832.0,2158.0,9613.0
1973,NBA,League Average,,False,82.0,19756.0,3625.0,7944.0,0.456,,,,3625.0,7944.0,0.456,1572.0,2073.0,0.758,,,4150.0,2066.0,,,,1869.0,8823.0
1973,ABA,League Average,,False,84.0,20207.0,3610.0,7675.0,0.47,91.0,316.0,0.289,3519.0,7359.0,0.478,2062.0,2763.0,0.746,1407.0,2699.0,4106.0,1984.0,,,1601.0,2196.0,9374.0
1972,NBA,Atlanta Hawks,ATL,True,82.0,19730.0,3601.0,7744.0,0.465,,,,3601.0,7744.0,0.465,1925.0,2530.0,0.761,,,4004.0,1890.0,,,,1996.0,9127.0
1972,NBA,Baltimore Bullets,BAL,True,82.0,19780.0,3545.0,7842.0,0.452,,,,3545.0,7842.0,0.452,1790.0,2412.0,0.742,,,4244.0,1844.0,,,,1869.0,8880.0
1972,NBA,Boston Celtics,BOS,True,82.0,19730.0,3498.0,7886.0,0.444,,,,3498.0,7886.0,0.444,2089.0,2766.0,0.755,,,4179.0,1798.0,,,,1842.0,9085.0
1972,NBA,Buffalo Braves,BUF,False,82.0,19805.0,3479.0,7557.0,0.46,,,,3479.0,7557.0,0.46,2167.0,2842.0,0.762,,,4187.0,1918.0,,,,1728.0,9125.0
1972,ABA,Carolina Cougars,CAR,False,84.0,20235.0,3883.0,7983.0,0.486,118.0,391.0,0.302,3765.0,7592.0,0.496,2039.0,2706.0,0.754,1384.0,3078.0,4462.0,1750.0,,,1729.0,2104.0,9923.0
1972,NBA,Chicago Bulls,CHI,True,82.0,19780.0,3263.0,7189.0,0.454,,,,3263.0,7189.0,0.454,1914.0,2617.0,0.731,,,3928.0,1853.0,,,,2041.0,8440.0
1972,NBA,Cincinnati Royals,CIN,False,82.0,19780.0,3537.0,7588.0,0.466,,,,3537.0,7588.0,0.466,2093.0,2829.0,0.74,,,4228.0,2028.0,,,,1971.0,9167.0
1972,NBA,Cleveland Cavaliers,CLE,False,82.0,19755.0,3653.0,7537.0,0.485,,,,3653.0,7537.0,0.485,1994.0,2611.0,0.764,,,4034.0,2322.0,,,,1937.0,9300.0
1972,NBA,Detroit Pistons,DET,False,82.0,19805.0,3822.0,8106.0,0.472,,,,3822.0,8106.0,0.472,1862.0,2474.0,0.753,,,4377.0,2214.0,,,,1931.0,9506.0
1972,ABA,Dallas Chaparrals,DLC,True,84.0,20410.0,3267.0,7255.0,0.45,121.0,426.0,0.284,3146.0,6829.0,0.461,2105.0,2781.0,0.757,1347.0,2761.0,4108.0,1631.0,,,1454.0,2087.0,8760.0
1972,ABA,Denver Rockets,DNR,True,84.0,20310.0,3557.0,7840.0,0.454,153.0,488.0,0.314,3404.0,7352.0,0.463,2233.0,2979.0,0.75,1515.0,2999.0,4514.0,1885.0,,,1557.0,2122.0,9500.0
1972,ABA,The Floridians,FLO,True,84.0,20385.0,3709.0,7869.0,0.471,115.0,397.0,0.29,3594.0,7472.0,0.481,2070.0,2689.0,0.77,1384.0,3062.0,4446.0,1818.0,,,1550.0,2229.0,9603.0
1972,NBA,Golden State Warriors,GSW,True,82.0,19705.0,3560.0,8082.0,0.44,,,,3560.0,8082.0,0.44,1688.0,2265.0,0.745,,,4381.0,1968.0,,,,1912.0,8808.0
1972,NBA,Houston Rockets,HOU,False,82.0,19730.0,3542.0,7817.0,0.453,,,,3542.0,7817.0,0.453,2037.0,2737.0,0.744,,,4298.0,1945.0,,,,1944.0,9121.0
1972,ABA,Indiana Pacers,INA,True,84.0,20360.0,3718.0,8183.0,0.454,104.0,369.0,0.282,3614.0,7814.0,0.463,1726.0,2298.0,0.751,1617.0,2719.0,4336.0,1918.0,,,1345.0,2180.0,9266.0
1972,ABA,Kentucky Colonels,KEN,True,84.0,20260.0,3597.0,8142.0,0.442,134.0,514.0,0.261,3463.0,7628.0,0.454,1661.0,2227.0,0.746,1530.0,2750.0,4280.0,1806.0,,,1469.0,2094.0,8989.0
1972,NBA,Los Angeles Lakers,LAL,True,82.0,19755.0,3699.0,8553.0,0.432,,,,3699.0,8553.0,0.432,1515.0,1972.0,0.768,,,4290.0,1994.0,,,,1997.0,8913.0
1972,NBA,Milwaukee Bucks,MIL,True,82.0,19780.0,3370.0,8025.0,0.42,,,,3370.0,8025.0,0.42,1745.0,2358.0,0.74,,,3922.0,1843.0,,,,1788.0,8485.0
1972,ABA,Memphis Pros,MMP,False,84.0,20285.0,3615.0,7956.0,0.454,121.0,429.0,0.282,3494.0,7527.0,0.464,2138.0,2786.0,0.767,1407.0,3118.0,4525.0,1695.0,,,1572.0,2089.0,9489.0
1972,ABA,New York Nets,NYA,True,84.0,20435.0,3616.0,7896.0,0.458,172.0,501.0,0.343,3444.0,7395.0,0.466,2041.0,2682.0,0.761,1456.0,2807.0,4263.0,1592.0,,,1636.0,2068.0,9445.0
1972,NBA,New York Knicks,NYK,True,82.0,19805.0,3332.0,7513.0,0.443,,,,3332.0,7513.0,0.443,1920.0,2565.0,0.749,,,4169.0,1626.0,,,,1892.0,8584.0
1972,NBA,Philadelphia 76ers,PHI,False,82.0,19780.0,3614.0,7882.0,0.459,,,,3614.0,7882.0,0.459,2276.0,3063.0,0.743,,,4427.0,2005.0,,,,2059.0,9504.0
1972,NBA,Phoenix Suns,PHO,False,82.0,19880.0,3568.0,7896.0,0.452,,,,3568.0,7896.0,0.452,1947.0,2658.0,0.733,,,4009.0,1929.0,,,,2182.0,9083.0
1972,NBA,Portland Trail Blazers,POR,False,82.0,19805.0,3841.0,7906.0,0.486,,,,3841.0,7906.0,0.486,1875.0,2499.0,0.75,,,4439.0,2312.0,,,,1903.0,9557.0
1972,ABA,Pittsburgh Condors,PTC,False,84.0,20310.0,4145.0,8414.0,0.493,122.0,386.0,0.316,4023.0,8028.0,0.501,2205.0,2852.0,0.773,1608.0,2841.0,4449.0,2026.0,,,1499.0,2147.0,10617.0
1972,NBA,Seattle SuperSonics,SEA,False,82.0,19755.0,3619.0,8029.0,0.451,,,,3619.0,8029.0,0.451,1681.0,2248.0,0.748,,,4183.0,2037.0,,,,1975.0,8919.0
1972,ABA,Utah Stars,UTS,True,84.0,20285.0,3700.0,8224.0,0.45,138.0,510.0,0.271,3562.0,7714.0,0.462,1874.0,2472.0,0.758,1628.0,2756.0,4384.0,1909.0,,,1360.0,2257.0,9412.0
1972,ABA,Virginia Squires,VIR,True,84.0,20385.0,3780.0,8333.0,0.454,145.0,446.0,0.325,3635.0,7887.0,0.461,2209.0,2923.0,0.756,1724.0,2938.0,4662.0,1830.0,,,1634.0,2150.0,9914.0
1972,NBA,League Average,,False,82.0,19774.0,3561.0,7832.0,0.455,,,,3561.0,7832.0,0.455,1913.0,2556.0,0.748,,,4194.0,1972.0,,,,1939.0,9036.0
1972,ABA,League Average,,False,84.0,20333.0,3690.0,8009.0,0.461,131.0,442.0,0.297,3559.0,7567.0,0.47,2027.0,2672.0,0.759,1509.0,2894.0,4403.0,1805.0,,,1528.0,2139.0,9538.0
1971,NBA,Atlanta Hawks,ATL,True,82.0,19755.0,3801.0,8525.0,0.446,,,,3801.0,8525.0,0.446,1893.0,2515.0,0.753,,,4279.0,1996.0,,,,2074.0,9495.0
1971,NBA,Baltimore Bullets,BAL,True,82.0,19805.0,3640.0,8164.0,0.446,,,,3640.0,8164.0,0.446,1926.0,2584.0,0.745,,,4435.0,1862.0,,,,1897.0,9206.0
1971,NBA,Boston Celtics,BOS,False,82.0,19780.0,3612.0,8211.0,0.44,,,,3612.0,8211.0,0.44,2214.0,2982.0,0.742,,,4342.0,1910.0,,,,1962.0,9438.0
1971,NBA,Buffalo Braves,BUF,False,82.0,19805.0,3486.0,7666.0,0.455,,,,3486.0,7666.0,0.455,2224.0,3018.0,0.737,,,4447.0,1998.0,,,,1956.0,9196.0
1971,ABA,Carolina Cougars,CAR,False,84.0,20305.0,3916.0,8379.0,0.467,116.0,398.0,0.291,3800.0,7981.0,0.476,2078.0,2765.0,0.752,,,4732.0,1757.0,,,1839.0,2213.0,10026.0
1971,NBA,Chicago Bulls,CHI,True,82.0,19755.0,3491.0,7709.0,0.453,,,,3491.0,7709.0,0.453,1658.0,2216.0,0.748,,,4031.0,1914.0,,,,2099.0,8640.0
1971,NBA,Cincinnati Royals,CIN,False,82.0,19830.0,3795.0,8130.0,0.467,,,,3795.0,8130.0,0.467,2184.0,2991.0,0.73,,,4675.0,2050.0,,,,1979.0,9774.0
1971,NBA,Cleveland Cavaliers,CLE,False,82.0,19680.0,3476.0,7480.0,0.465,,,,3476.0,7480.0,0.465,2337.0,3024.0,0.773,,,4175.0,2307.0,,,,1899.0,9289.0
1971,NBA,Detroit Pistons,DET,False,82.0,19855.0,3525.0,7713.0,0.457,,,,3525.0,7713.0,0.457,2040.0,2703.0,0.755,,,4292.0,1912.0,,,,2087.0,9090.0
1971,ABA,Denver Rockets,DNR,True,84.0,20435.0,4150.0,8889.0,0.467,181.0,613.0,0.295,3969.0,8276.0,0.48,1825.0,2470.0,0.739,,,4694.0,1889.0,,,1533.0,2184.0,10306.0
1971,ABA,The Floridians,FLO,True,84.0,20335.0,3737.0,8314.0,0.449,130.0,426.0,0.305,3607.0,7888.0,0.457,2103.0,2745.0,0.766,,,4409.0,1746.0,,,1575.0,2183.0,9707.0
1971,ABA,Indiana Pacers,INA,True,84.0,20360.0,3768.0,8463.0,0.445,118.0,412.0,0.286,3650.0,8051.0,0.453,1847.0,2489.0,0.742,,,4653.0,1954.0,,,1535.0,2138.0,9501.0
1971,ABA,Kentucky Colonels,KEN,True,84.0,20185.0,3948.0,8586.0,0.46,159.0,493.0,0.323,3789.0,8093.0,0.468,2205.0,2961.0,0.745,,,4530.0,1816.0,,,1490.0,2229.0,10260.0
1971,NBA,Los Angeles Lakers,LAL,True,82.0,19755.0,3796.0,8511.0,0.446,,,,3796.0,8511.0,0.446,1567.0,2107.0,0.744,,,4552.0,2078.0,,,,1951.0,9159.0
