seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
23963,2013,3861,Brandon Jennings,,PG,23.0,4,NBA,MIL,80,80.0,2897.0,6.2,15.5,0.399,2.1,5.7,0.375,4.0,9.8,0.412,2.9,3.5,0.819,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.4
23964,2013,3985,Brandon Knight,,PG,21.0,2,NBA,DET,75,75.0,2365.0,5.4,13.4,0.407,1.8,5.0,0.367,3.6,8.4,0.43,2.5,3.4,0.733,0.8,2.9,3.8,4.6,0.9,0.1,3.1,2.4,15.2
23965,2013,3658,Brandon Roy,,SG,28.0,6,NBA,MIN,5,5.0,122.0,3.2,10.3,0.314,0.0,2.7,0.0,3.2,7.7,0.423,2.1,3.0,0.7,0.9,3.2,4.1,6.8,0.9,0.0,2.1,1.5,8.6
23966,2013,3800,Brandon Rush,,SF,27.0,5,NBA,GSW,2,0.0,25.0,8.6,13.0,0.667,0.0,2.9,0.0,8.6,10.1,0.857,2.9,4.3,0.667,0.0,1.4,1.4,2.9,0.0,0.0,4.3,7.2,20.2
23967,2013,3303,Brendan Haywood,,C,33.0,12,NBA,CHA,61,17.0,1162.0,2.9,6.7,0.431,0.0,0.0,0.0,2.9,6.7,0.433,0.9,2.0,0.455,3.9,5.1,9.0,0.9,0.5,1.5,1.5,3.9,6.7
23968,2013,4073,Brian Roberts,,PG,27.0,1,NBA,NOH,78,5.0,1324.0,5.8,13.9,0.417,1.6,4.2,0.386,4.2,9.7,0.43,1.9,2.1,0.909,0.5,2.2,2.6,6.0,1.0,0.1,1.9,2.9,15.1
23969,2013,3801,Brook Lopez,,C,24.0,5,NBA,BRK,74,74.0,2253.0,9.1,17.5,0.521,0.0,0.0,0.0,9.1,17.5,0.522,4.7,6.3,0.758,3.3,4.9,8.2,1.1,0.5,2.5,2.1,2.4,23.0
23970,2013,3862,Byron Mullens,,PF,23.0,4,NBA,CHA,53,41.0,1428.0,5.5,14.2,0.385,1.7,5.2,0.317,3.8,8.9,0.425,1.6,2.5,0.646,1.8,6.7,8.5,2.0,0.9,0.8,1.9,2.8,14.2
23971,2013,3582,C.J. Miles,,SF,25.0,8,NBA,CLE,65,13.0,1364.0,6.7,16.2,0.415,3.3,8.7,0.384,3.4,7.5,0.451,2.5,2.8,0.869,0.6,4.0,4.6,1.7,1.3,0.4,1.8,3.6,19.2
23972,2013,3740,C.J. Watson,,PG,28.0,6,NBA,BRK,80,8.0,1521.0,4.5,10.9,0.418,2.1,5.1,0.411,2.5,5.8,0.424,1.7,2.2,0.78,0.9,2.5,3.4,3.8,1.6,0.3,1.6,2.9,12.9
23973,2013,3741,Carl Landry,,PF,29.0,6,NBA,GSW,81,2.0,1876.0,6.2,11.6,0.54,0.0,0.1,0.333,6.2,11.5,0.541,4.3,5.2,0.817,3.5,5.8,9.3,1.2,0.7,0.6,2.2,3.6,16.8
23974,2013,3369,Carlos Boozer,,PF,31.0,11,NBA,CHI,79,79.0,2546.0,7.7,16.1,0.477,0.0,0.0,0.0,7.7,16.1,0.478,2.7,3.7,0.731,2.5,8.4,10.9,2.5,0.9,0.4,2.5,3.4,18.1
23975,2013,3510,Carlos Delfino,,SF,30.0,8,NBA,HOU,67,5.0,1689.0,5.3,13.2,0.405,3.4,9.0,0.375,2.0,4.2,0.467,1.0,1.2,0.857,0.4,4.3,4.7,2.9,1.4,0.2,1.5,2.4,15.1
23976,2013,3435,Carmelo Anthony,,PF,28.0,10,NBA,NYK,67,67.0,2482.0,9.7,21.6,0.449,2.3,6.0,0.379,7.4,15.6,0.476,6.2,7.4,0.83,1.9,4.7,6.7,2.5,0.8,0.5,2.5,3.0,27.8
23977,2013,3370,Caron Butler,,SF,32.0,11,NBA,LAC,78,78.0,1879.0,5.8,13.8,0.424,2.5,6.3,0.388,3.4,7.5,0.454,1.4,1.7,0.833,0.8,3.5,4.3,1.5,1.0,0.2,1.4,2.7,15.6
23978,2013,3802,Cartier Martin,,SF,28.0,5,NBA,WAS,41,3.0,694.0,5.0,13.1,0.381,3.0,7.6,0.397,2.0,5.5,0.358,1.0,1.5,0.714,0.6,4.6,5.2,1.0,1.0,0.3,1.7,3.0,14.0
23979,2013,3987,Chandler Parsons,,SF,24.0,2,NBA,HOU,76,76.0,2758.0,6.0,12.3,0.486,2.0,5.2,0.385,4.0,7.1,0.559,1.5,2.0,0.729,1.0,4.2,5.3,3.5,1.0,0.4,1.9,1.9,15.4
23980,2013,3988,Charles Jenkins,,SG-PG,23.0,2,NBA,TOT,59,1.0,441.0,4.0,9.9,0.405,0.1,0.2,0.5,3.9,9.7,0.403,1.0,1.8,0.545,0.7,2.0,2.6,3.6,1.2,0.2,1.7,1.8,9.1
23981,2013,3988,Charles Jenkins,,SG,23.0,2,NBA,GSW,47,0.0,291.0,4.3,10.3,0.422,0.1,0.2,0.5,4.2,10.0,0.42,1.2,2.2,0.556,0.6,2.0,2.6,3.5,1.1,0.1,2.4,2.2,10.0
23982,2013,3988,Charles Jenkins,,PG,23.0,2,NBA,PHI,12,1.0,150.0,3.4,9.1,0.368,0.0,0.0,,3.4,9.1,0.368,0.5,1.0,0.5,0.7,1.9,2.6,3.8,1.4,0.2,0.5,1.0,7.2
23983,2013,3584,Charlie Villanueva,,PF,28.0,8,NBA,DET,69,0.0,1092.0,5.8,15.3,0.377,3.0,8.5,0.347,2.8,6.8,0.415,0.9,1.6,0.551,1.6,6.3,7.9,1.8,1.0,1.3,1.3,3.2,15.4
23984,2013,3864,Chase Budinger,,SF,24.0,4,NBA,MIN,23,1.0,508.0,5.6,13.5,0.414,1.8,5.7,0.321,3.8,7.8,0.482,2.3,3.0,0.762,1.1,4.0,5.0,1.8,1.0,0.5,1.6,2.1,15.3
23985,2013,3048,Chauncey Billups,,SG,36.0,16,NBA,LAC,22,22.0,418.0,4.6,11.4,0.402,2.8,7.8,0.367,1.7,3.6,0.476,3.9,4.1,0.938,0.2,2.6,2.8,4.2,1.0,0.1,2.2,2.2,15.8
23986,2013,3307,Chris Andersen,,C,34.0,11,NBA,MIA,42,0.0,624.0,4.1,7.1,0.577,0.1,0.2,0.667,4.0,6.9,0.575,3.6,5.4,0.677,3.3,6.6,9.9,1.0,0.9,2.5,1.4,5.1,11.9
23987,2013,3436,Chris Bosh,,C,28.0,10,NBA,MIA,74,74.0,2454.0,7.1,13.3,0.535,0.3,1.1,0.284,6.8,12.2,0.557,3.5,4.4,0.798,1.9,5.4,7.3,1.8,1.0,1.5,1.9,2.5,18.1
23988,2013,4074,Chris Copeland,,PF,28.0,1,NBA,NYK,56,13.0,862.0,7.6,15.9,0.479,2.5,5.8,0.421,5.1,10.0,0.513,2.6,3.5,0.759,1.4,3.5,5.0,1.1,0.7,0.5,2.1,4.3,20.3
23989,2013,3803,Chris Douglas-Roberts,,SG,26.0,4,NBA,DAL,6,0.0,63.0,2.9,8.0,0.357,0.0,2.3,0.0,2.9,5.7,0.5,4.0,5.7,0.7,0.0,2.9,2.9,2.3,1.1,0.0,0.6,2.3,9.7
23990,2013,3511,Chris Duhon,,PG,30.0,9,NBA,LAL,46,9.0,820.0,2.1,5.4,0.382,1.4,4.0,0.363,0.6,1.4,0.438,0.3,0.6,0.462,0.5,2.5,3.0,5.8,0.9,0.0,1.8,2.5,5.8
23991,2013,3921,Chris Johnson,1985.0,C,27.0,3,NBA,MIN,30,0.0,284.0,6.1,9.5,0.64,0.0,0.0,,6.1,9.5,0.64,2.7,4.3,0.618,2.5,5.1,7.6,1.0,0.9,3.5,1.6,6.2,14.8
23992,2013,4075,Chris Johnson,1990.0,SF,22.0,1,NBA,MEM,8,0.0,102.0,3.9,8.8,0.44,2.1,6.4,0.333,1.8,2.5,0.714,0.4,0.7,0.5,1.8,2.1,3.9,0.7,1.4,0.0,1.1,1.8,10.2
23993,2013,3437,Chris Kaman,,C,30.0,10,NBA,DAL,66,52.0,1363.0,8.3,16.3,0.507,0.0,0.0,0.0,8.3,16.3,0.508,1.8,2.2,0.788,2.6,7.3,9.8,1.3,0.8,1.4,2.7,3.7,18.3
23994,2013,3585,Chris Paul,,PG,27.0,8,NBA,LAC,70,70.0,2335.0,6.4,13.2,0.481,1.2,3.6,0.328,5.2,9.6,0.538,4.4,5.0,0.885,0.8,3.2,4.0,10.5,2.6,0.2,2.5,2.2,18.3
23995,2013,3662,Chris Quinn,,SG,29.0,6,NBA,CLE,7,0.0,78.0,1.8,7.4,0.25,0.0,2.3,0.0,1.8,5.1,0.364,0.9,0.9,1.0,0.5,0.5,0.9,4.2,1.4,0.0,2.8,1.8,4.6
23996,2013,3989,Chris Singleton,,PF,23.0,2,NBA,WAS,57,11.0,924.0,3.6,9.4,0.382,0.3,1.4,0.194,3.3,8.0,0.415,1.6,2.7,0.571,2.0,5.2,7.2,1.4,1.5,0.9,1.8,4.8,9.0
23997,2013,3375,Chris Wilcox,,C,30.0,11,NBA,BOS,61,7.0,830.0,4.8,6.6,0.719,0.0,0.0,0.0,4.8,6.6,0.724,1.7,2.5,0.672,2.4,5.4,7.8,1.0,1.4,1.2,1.5,5.4,11.2
23998,2013,4076,Chris Wright,1989.0,SG,23.0,1,NBA,DAL,3,0.0,4.0,9.0,18.0,0.5,0.0,0.0,,9.0,18.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,18.0
23999,2013,3587,Chuck Hayes,,C,29.0,8,NBA,SAC,74,1.0,1209.0,2.5,5.7,0.442,0.0,0.0,0.0,2.5,5.6,0.444,0.9,1.4,0.625,3.4,5.5,8.9,3.3,0.9,0.5,1.3,3.4,5.9
24000,2013,3923,Cole Aldrich,,C,24.0,3,NBA,TOT,45,0.0,388.0,4.1,7.4,0.55,0.0,0.0,,4.1,7.4,0.55,1.1,1.9,0.6,2.8,8.4,11.1,0.8,0.5,2.1,2.1,5.6,9.3
24001,2013,3923,Cole Aldrich,,C,24.0,3,NBA,HOU,30,0.0,213.0,3.9,7.3,0.535,0.0,0.0,,3.9,7.3,0.535,0.7,1.5,0.444,2.0,7.6,9.6,1.0,0.5,1.5,2.4,6.9,8.5
24002,2013,3923,Cole Aldrich,,C,24.0,3,NBA,SAC,15,0.0,175.0,4.3,7.6,0.568,0.0,0.0,,4.3,7.6,0.568,1.6,2.3,0.727,3.7,9.3,13.0,0.6,0.4,2.9,1.9,3.9,10.3
24003,2013,3745,Corey Brewer,,SF,26.0,6,NBA,DEN,82,2.0,2003.0,6.7,15.9,0.425,1.6,5.5,0.296,5.1,10.4,0.493,2.7,3.9,0.69,1.0,3.2,4.2,2.2,2.1,0.4,1.8,2.8,17.8
24004,2013,3178,Corey Maggette,,SF,33.0,14,NBA,DET,18,0.0,257.0,3.8,10.6,0.355,0.7,2.9,0.238,3.1,7.7,0.4,5.0,6.7,0.75,0.7,2.8,3.5,2.7,0.8,0.3,2.4,5.9,13.3
24005,2013,3991,Cory Higgins,,SG,23.0,2,NBA,CHA,6,0.0,32.0,6.8,21.4,0.316,1.1,5.6,0.2,5.6,15.8,0.357,1.1,2.3,0.5,1.1,2.3,3.4,5.6,3.4,0.0,0.0,5.6,15.8
24006,2013,3992,Cory Joseph,,PG,21.0,2,NBA,SAS,28,9.0,388.0,4.7,10.2,0.464,0.6,1.9,0.286,4.2,8.3,0.506,1.7,1.9,0.857,1.1,3.7,4.8,4.9,1.4,0.4,1.9,2.3,11.7
24007,2013,3804,Courtney Lee,,SG,27.0,5,NBA,BOS,78,39.0,1941.0,4.6,9.8,0.464,1.1,2.9,0.372,3.5,6.9,0.503,1.1,1.3,0.861,0.6,2.9,3.5,2.7,1.7,0.4,1.6,2.6,11.4
24008,2013,3805,D.J. Augustin,,PG,25.0,5,NBA,IND,76,5.0,1226.0,3.0,8.6,0.35,2.0,5.6,0.353,1.1,3.1,0.346,2.4,2.9,0.838,0.6,2.1,2.7,5.0,1.0,0.1,2.0,1.9,10.5
24009,2013,3806,D.J. White,,PF,26.0,5,NBA,BOS,12,0.0,86.0,5.0,9.6,0.522,0.0,0.0,,5.0,9.6,0.522,2.1,3.8,0.556,1.7,3.8,5.4,1.7,0.4,2.5,0.8,2.1,12.1
24016,2013,3866,DaJuan Summers,,PF,25.0,4,NBA,LAC,2,0.0,7.0,5.1,20.6,0.25,0.0,0.0,,5.1,20.6,0.25,0.0,0.0,,0.0,10.3,10.3,5.1,0.0,0.0,0.0,0.0,10.3
24010,2013,3748,Daequan Cook,,SG,25.0,6,NBA,TOT,49,1.0,441.0,4.2,13.6,0.305,2.1,7.4,0.286,2.0,6.2,0.329,0.7,1.0,0.75,0.6,4.4,5.0,1.6,0.7,0.6,1.2,2.1,11.2
24011,2013,3748,Daequan Cook,,SG,25.0,6,NBA,HOU,16,1.0,165.0,4.6,12.9,0.356,2.4,6.5,0.367,2.2,6.3,0.345,0.4,0.7,0.667,1.1,2.8,3.9,2.2,1.3,0.4,1.3,2.8,12.0
24012,2013,3748,Daequan Cook,,SG,25.0,6,NBA,CHI,33,0.0,276.0,3.9,14.1,0.278,2.0,8.0,0.246,2.0,6.1,0.319,0.9,1.2,0.778,0.3,5.3,5.6,1.2,0.3,0.7,1.2,1.7,10.7
24013,2013,3439,Dahntay Jones,,SF,32.0,10,NBA,TOT,78,19.0,1016.0,2.9,7.9,0.369,0.4,1.7,0.224,2.5,6.1,0.41,3.1,4.0,0.77,0.9,2.7,3.6,1.7,0.8,0.2,1.3,4.2,9.3
24014,2013,3439,Dahntay Jones,,SF,32.0,10,NBA,DAL,50,15.0,635.0,2.8,7.9,0.357,0.5,2.1,0.216,2.4,5.8,0.408,3.7,4.6,0.805,0.7,3.2,4.0,1.6,0.6,0.3,1.2,4.1,9.9
24015,2013,3439,Dahntay Jones,,SF,32.0,10,NBA,ATL,28,4.0,381.0,3.0,7.7,0.39,0.3,1.1,0.25,2.7,6.6,0.414,2.0,2.9,0.677,1.0,1.9,2.9,1.9,1.1,0.1,1.5,4.3,8.3
24017,2013,4077,Damian Lillard,,PG,22.0,1,NBA,POR,82,82.0,3167.0,6.3,14.6,0.429,2.1,5.7,0.368,4.2,8.9,0.469,3.1,3.6,0.844,0.5,2.4,2.9,6.0,0.8,0.2,2.8,2.0,17.8
24018,2013,3514,Damien Wilkins,,SG,33.0,9,NBA,PHI,61,21.0,1095.0,4.8,10.4,0.459,0.6,1.7,0.333,4.2,8.7,0.483,2.7,3.6,0.743,1.1,2.4,3.5,3.0,1.2,0.6,1.6,3.2,12.8
24019,2013,3925,Damion James,,SF,25.0,3,NBA,BRK,2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
24020,2013,3665,Daniel Gibson,,PG,26.0,7,NBA,CLE,46,3.0,919.0,3.3,9.7,0.34,2.2,6.4,0.344,1.1,3.3,0.333,1.0,1.4,0.703,0.2,2.2,2.4,3.2,1.2,0.2,1.2,3.5,9.8
24021,2013,3995,Daniel Orton,,C,22.0,2,NBA,OKC,13,0.0,104.0,4.2,9.0,0.462,0.0,0.0,,4.2,9.0,0.462,3.1,5.9,0.529,4.5,4.5,9.0,1.4,1.4,1.0,1.4,4.5,11.4
24022,2013,3807,Danilo Gallinari,,SF,24.0,5,NBA,DEN,71,71.0,2309.0,5.7,13.6,0.418,2.1,5.6,0.373,3.6,7.9,0.45,4.5,5.4,0.822,1.0,4.7,5.7,2.7,1.0,0.6,1.7,2.0,17.9
24023,2013,3589,Danny Granger,,SF,29.0,8,NBA,IND,5,0.0,74.0,4.9,17.0,0.286,1.0,4.9,0.2,3.9,12.2,0.32,2.4,3.9,0.625,1.5,2.9,4.4,1.5,1.0,0.5,1.9,2.9,13.1
24024,2013,3867,Danny Green,,SG,25.0,4,NBA,SAS,80,80.0,2201.0,4.9,10.8,0.448,2.9,6.8,0.429,2.0,4.1,0.48,1.1,1.3,0.848,0.6,3.4,4.0,2.3,1.5,0.9,1.5,2.0,13.7
24025,2013,3868,Dante Cunningham,,PF,25.0,4,NBA,MIN,80,9.0,2010.0,5.6,12.0,0.468,0.0,0.1,0.0,5.6,11.9,0.472,1.2,1.8,0.65,2.5,4.8,7.3,1.2,1.5,0.7,1.0,2.7,12.4
24026,2013,4078,Darius Johnson-Odom,,SG,23.0,1,NBA,LAL,4,0.0,6.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,,6.0,18.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0
24027,2013,4079,Darius Miller,,SF,22.0,1,NBA,NOH,52,2.0,694.0,2.3,5.6,0.407,1.1,2.9,0.393,1.1,2.7,0.423,0.4,0.4,1.0,0.4,3.6,4.0,2.3,0.9,0.6,1.2,4.6,6.1
24028,2013,3997,Darius Morris,,PG,22.0,2,NBA,LAL,48,17.0,683.0,3.8,9.9,0.388,1.3,3.5,0.364,2.6,6.4,0.402,1.3,2.0,0.649,1.3,1.7,3.0,4.0,1.1,0.1,2.4,3.1,10.2
24029,2013,3441,Darko Miličić,,C,27.0,10,NBA,BOS,1,0.0,5.0,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,7.2,0.0,0.0,0.0,14.4,7.2,0.0
24030,2013,3809,Darrell Arthur,,PF,24.0,4,NBA,MEM,59,3.0,970.0,6.0,13.3,0.451,0.2,0.7,0.278,5.8,12.7,0.46,1.2,1.7,0.717,2.5,3.7,6.3,1.2,0.9,1.2,1.6,4.7,13.4
24031,2013,3869,Darren Collison,,PG,25.0,4,NBA,DAL,81,47.0,2372.0,5.2,11.0,0.471,0.7,2.1,0.353,4.4,8.9,0.498,3.7,4.2,0.88,0.5,2.9,3.3,6.3,1.5,0.1,2.6,2.1,14.8
24032,2013,3590,David Lee,1983.0,PF,29.0,8,NBA,GSW,79,79.0,2907.0,7.5,14.4,0.519,0.0,0.0,0.0,7.5,14.3,0.521,3.2,4.0,0.797,2.7,8.3,11.0,3.5,0.8,0.3,2.6,3.0,18.1
24033,2013,3442,David West,,PF,32.0,10,NBA,IND,73,73.0,2435.0,7.4,14.9,0.498,0.1,0.3,0.211,7.4,14.6,0.503,3.6,4.7,0.768,2.1,6.2,8.3,3.1,1.1,1.0,2.3,2.2,18.5
24034,2013,3810,DeAndre Jordan,,C,24.0,5,NBA,LAC,82,82.0,2010.0,5.6,8.7,0.643,0.0,0.0,,5.6,8.7,0.643,1.7,4.5,0.386,3.8,6.9,10.6,0.5,0.9,2.0,1.8,3.4,13.0
24035,2013,3998,DeAndre Liggins,,SG,24.0,2,NBA,OKC,39,1.0,290.0,2.6,5.8,0.447,0.9,2.4,0.368,1.7,3.5,0.5,1.1,2.2,0.5,1.6,5.0,6.6,1.9,2.2,0.4,1.7,4.1,7.2
24036,2013,3871,DeJuan Blair,,PF,23.0,4,NBA,SAS,61,16.0,851.0,6.0,11.5,0.524,0.0,0.0,0.0,6.0,11.4,0.526,1.9,3.0,0.629,2.8,6.9,9.7,1.9,1.6,0.4,2.1,4.7,13.9
24037,2013,3872,DeMar DeRozan,,SG,23.0,4,NBA,TOR,82,82.0,3013.0,6.5,14.7,0.445,0.4,1.4,0.283,6.1,13.3,0.463,4.2,5.1,0.831,0.6,3.2,3.8,2.4,0.9,0.3,1.8,2.1,17.7
24038,2013,3926,DeMarcus Cousins,,C,22.0,3,NBA,SAC,75,74.0,2289.0,7.6,16.3,0.465,0.1,0.3,0.182,7.5,15.9,0.471,4.9,6.7,0.738,3.5,8.2,11.7,3.1,1.7,0.9,3.5,4.2,20.1
24039,2013,3873,DeMarre Carroll,,SF,26.0,4,NBA,UTA,66,12.0,1111.0,4.8,10.5,0.46,0.6,2.3,0.286,4.2,8.2,0.508,2.4,3.2,0.765,2.8,3.3,6.1,2.0,1.9,0.8,1.1,3.9,12.7
24040,2013,4080,DeQuan Jones,,SF,22.0,1,NBA,ORL,63,17.0,803.0,4.3,9.8,0.436,0.4,1.6,0.257,3.9,8.2,0.47,1.5,2.3,0.667,0.8,3.9,4.7,0.7,0.9,1.0,1.3,2.5,10.4
24047,2013,3310,DeSagana Diop,,C,31.0,12,NBA,CHA,22,1.0,226.0,1.3,4.3,0.296,0.0,0.2,0.0,1.3,4.1,0.308,0.0,0.2,0.0,1.6,6.5,8.1,2.1,0.8,2.5,1.3,3.0,2.5
24048,2013,3242,DeShawn Stevenson,,SG,31.0,13,NBA,ATL,56,31.0,1158.0,3.0,8.1,0.374,2.4,6.5,0.364,0.7,1.6,0.415,0.4,0.7,0.522,0.6,3.2,3.8,1.6,0.9,0.2,0.7,2.1,8.8
24041,2013,2979,Derek Fisher,,SG-PG,38.0,17,NBA,TOT,33,9.0,575.0,3.4,10.1,0.342,1.9,5.0,0.375,1.6,5.1,0.309,2.2,2.4,0.921,0.1,2.2,2.3,2.9,1.2,0.2,1.9,3.4,11.0
24042,2013,2979,Derek Fisher,,PG,38.0,17,NBA,DAL,9,9.0,229.0,3.6,10.2,0.354,1.6,3.6,0.435,2.0,6.6,0.31,3.3,3.6,0.913,0.0,2.4,2.4,4.9,0.8,0.3,2.8,3.8,12.1
24043,2013,2979,Derek Fisher,,SG,38.0,17,NBA,OKC,24,0.0,346.0,3.3,10.0,0.333,2.1,5.9,0.351,1.2,4.1,0.308,1.5,1.6,0.933,0.2,2.1,2.3,1.7,1.5,0.1,1.2,3.2,10.2
24044,2013,3592,Deron Williams,,PG,28.0,8,NBA,BRK,78,78.0,2842.0,6.3,14.2,0.44,2.1,5.7,0.378,4.1,8.6,0.482,4.0,4.7,0.859,0.4,2.6,2.9,7.7,1.0,0.4,2.8,2.5,18.7
24045,2013,3928,Derrick Favors,,PF,21.0,3,NBA,UTA,77,8.0,1787.0,5.5,11.4,0.482,0.0,0.1,0.0,5.5,11.3,0.487,3.6,5.2,0.688,3.7,7.3,11.0,1.5,1.3,2.6,2.6,5.0,14.6
24046,2013,4001,Derrick Williams,,PF,21.0,2,NBA,MIN,78,56.0,1916.0,6.4,14.8,0.43,1.2,3.7,0.332,5.1,11.1,0.463,3.6,5.1,0.706,1.8,6.3,8.1,0.9,0.8,0.7,1.9,2.4,17.5
24049,2013,3929,Devin Ebanks,,SF,23.0,3,NBA,LAL,19,3.0,197.0,4.4,13.3,0.329,1.1,4.0,0.273,3.3,9.3,0.353,2.0,2.6,0.786,1.8,5.7,7.5,1.8,0.5,0.2,2.0,4.2,11.9
24050,2013,3517,Devin Harris,,SG,29.0,9,NBA,ATL,58,34.0,1421.0,4.9,11.2,0.438,2.0,5.8,0.335,3.0,5.4,0.549,2.8,3.9,0.727,0.2,2.8,2.9,5.0,1.6,0.3,2.2,2.6,14.6
24051,2013,3930,Dexter Pittman,,C,24.0,3,NBA,TOT,11,0.0,32.0,4.5,12.4,0.364,0.0,0.0,,4.5,12.4,0.364,0.0,3.4,0.0,7.9,5.6,13.5,0.0,0.0,0.0,3.4,9.0,9.0
24052,2013,3930,Dexter Pittman,,C,24.0,3,NBA,MIA,4,0.0,12.0,9.0,15.0,0.6,0.0,0.0,,9.0,15.0,0.6,0.0,0.0,,12.0,9.0,21.0,0.0,0.0,0.0,6.0,12.0,18.0
24053,2013,3930,Dexter Pittman,,C,24.0,3,NBA,MEM,7,0.0,20.0,1.8,10.8,0.167,0.0,0.0,,1.8,10.8,0.167,0.0,5.4,0.0,5.4,3.6,9.0,0.0,0.0,0.0,1.8,7.2,3.6
24054,2013,4081,Diante Garrett,,PG,24.0,1,NBA,PHO,19,0.0,149.0,3.9,11.8,0.327,0.7,3.6,0.2,3.1,8.2,0.382,1.2,2.4,0.5,1.2,2.4,3.6,7.5,2.4,0.0,3.9,1.2,9.7
24055,2013,4082,Dion Waiters,,SG,21.0,1,NBA,CLE,61,48.0,1756.0,6.9,16.7,0.412,1.3,4.2,0.31,5.6,12.5,0.446,3.3,4.4,0.746,0.5,2.6,3.1,3.8,1.2,0.3,2.5,2.3,18.3
24056,2013,3116,Dirk Nowitzki,,PF,34.0,15,NBA,DAL,53,47.0,1661.0,7.4,15.8,0.471,1.4,3.4,0.414,6.0,12.4,0.487,3.6,4.2,0.86,0.8,7.1,7.9,2.9,0.8,0.8,1.5,2.0,19.9
24057,2013,3752,Dominic McGuire,,SF,27.0,6,NBA,TOT,26,10.0,387.0,2.2,5.2,0.429,0.0,0.0,,2.2,5.2,0.429,0.3,0.9,0.3,1.8,5.5,7.3,1.9,1.2,1.0,1.1,3.6,4.7
24058,2013,3752,Dominic McGuire,,SF,27.0,6,NBA,TOR,15,9.0,230.0,2.3,5.0,0.469,0.0,0.0,,2.3,5.0,0.469,0.3,0.9,0.333,1.7,5.8,7.5,1.6,0.8,1.3,1.1,4.1,5.0
24059,2013,3752,Dominic McGuire,,SF,27.0,6,NBA,NOH,9,0.0,145.0,2.2,5.2,0.429,0.0,0.0,,2.2,5.2,0.429,0.2,0.5,0.5,1.7,5.2,7.0,2.2,2.0,0.7,1.2,3.2,4.7
24060,2013,3752,Dominic McGuire,,SF,27.0,6,NBA,IND,2,1.0,12.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,6.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
24061,2013,3931,Dominique Jones,,PG,24.0,3,NBA,DAL,29,3.0,338.0,4.3,11.6,0.367,0.1,1.0,0.111,4.2,10.7,0.39,3.7,5.6,0.66,1.9,2.9,4.8,8.8,1.5,0.2,4.0,3.1,12.4
24062,2013,4002,Donald Sloan,,SG-PG,25.0,2,NBA,TOT,23,0.0,263.0,3.7,10.7,0.346,1.0,2.6,0.368,2.7,8.1,0.339,2.7,3.4,0.8,0.4,3.4,3.8,5.2,0.7,0.0,1.9,2.3,11.1
24063,2013,4002,Donald Sloan,,SG,25.0,2,NBA,CLE,20,0.0,257.0,3.8,10.9,0.346,1.0,2.7,0.368,2.8,8.3,0.339,2.8,3.5,0.8,0.4,3.5,3.9,5.2,0.7,0.0,1.8,2.4,11.3
24064,2013,4002,Donald Sloan,,PG,25.0,2,NBA,NOH,3,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0
24065,2013,4083,Donatas Motiejūnas,,PF,22.0,1,NBA,HOU,44,14.0,538.0,6.5,14.3,0.455,1.6,5.6,0.289,4.9,8.7,0.562,2.1,3.4,0.627,2.4,3.8,6.2,2.1,0.5,0.7,2.5,4.9,16.7
24066,2013,3519,Dorell Wright,,SF,27.0,9,NBA,PHI,79,8.0,1783.0,4.8,12.1,0.396,2.7,7.3,0.374,2.1,4.8,0.429,2.4,2.8,0.851,0.8,5.2,6.1,3.0,1.3,0.7,1.3,2.0,14.7
24067,2013,4084,Doron Lamb,,SG,21.0,1,NBA,TOT,47,0.0,577.0,3.7,10.2,0.368,0.9,2.3,0.378,2.9,7.9,0.365,1.2,2.1,0.588,0.5,2.4,2.9,2.0,0.8,0.0,1.6,3.2,9.6
24068,2013,4084,Doron Lamb,,SG,21.0,1,NBA,MIL,23,0.0,280.0,4.2,12.2,0.347,0.5,2.1,0.25,3.7,10.2,0.367,1.0,1.9,0.533,0.4,1.8,2.2,2.6,0.9,0.0,2.1,3.5,10.0
24069,2013,4084,Doron Lamb,,SG,21.0,1,NBA,ORL,24,0.0,297.0,3.3,8.2,0.397,1.2,2.5,0.476,2.1,5.7,0.362,1.5,2.3,0.632,0.6,2.9,3.5,1.5,0.7,0.0,1.2,3.0,9.2
