seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,on_court_plus_minus_per_100_poss,net_plus_minus_per_100_poss,bad_pass_turnover,lost_ball_turnover,shooting_foul_committed,offensive_foul_committed,shooting_foul_drawn,offensive_foul_drawn,points_generated_by_assists,and1,fga_blocked
31306,2024,4842,Jae'Sean Tate,,SF,28,4,NBA,HOU,3,51,3.0,58.0,27.0,11.0,,-42.6,-42.1,1,1,3,0,1,1.0,2,1,0
31307,2024,5131,Jaime Jaquez Jr.,,SF,22,1,NBA,MIA,4,68,,,42.0,58.0,,-7.8,1.1,3,1,6,0,0,0.0,19,0,2
31308,2024,5054,Jake LaRavia,,PF,22,2,NBA,MEM,4,53,,,1.0,99.0,,-23.6,-20.8,2,0,4,0,1,0.0,5,0,0
31309,2024,4412,Jakob Poeltl,,C,28,8,NBA,TOR,4,96,,,,,100.0,3.2,11.1,2,3,9,2,6,1.0,12,2,2
31310,2024,4630,Jalen Brunson,,PG,27,6,NBA,NYK,4,130,100.0,,,,,3.2,3.2,5,5,3,0,5,6.0,44,0,2
31311,2024,5055,Jalen Duren,,C,20,2,NBA,DET,4,123,,,,,100.0,1.7,-7.2,5,3,7,3,7,0.0,30,5,2
31312,2024,4946,Jalen Green,,SG,21,3,NBA,HOU,3,106,29.0,71.0,,,,-6.2,31.3,3,4,3,1,5,0.0,11,1,5
31313,2024,4947,Jalen Johnson,,SF,22,3,NBA,ATL,4,118,,,,100.0,,17.8,35.1,3,1,5,2,4,0.0,18,2,1
31314,2024,4725,Jalen McDaniels,,SF,26,5,NBA,TOR,4,42,,24.0,68.0,8.0,,-41.1,-48.9,0,0,3,0,0,0.0,10,0,0
31315,2024,5132,Jalen Pickett,,SG,24,1,NBA,DEN,1,1,,100.0,,,,0.0,-14.4,0,0,0,0,0,0.0,0,0,0
31316,2024,4845,Jalen Smith,,C,23,4,NBA,IND,3,48,,,,,100.0,29.4,29.6,0,0,6,2,1,0.0,6,1,1
31317,2024,4948,Jalen Suggs,,SG,22,3,NBA,ORL,4,106,1.0,92.0,7.0,,,-0.1,-9.2,2,1,5,0,4,2.0,15,1,1
31318,2024,5056,Jalen Williams,,SG,22,2,NBA,OKC,4,126,,73.0,18.0,8.0,,4.5,11.4,6,2,3,0,5,1.0,44,1,5
31319,2024,5057,Jamal Cain,,PF,24,2,NBA,MIA,2,29,,,13.0,87.0,,-45.9,-44.3,0,0,0,0,0,0.0,0,0,0
31320,2024,4413,Jamal Murray,,PG,26,7,NBA,DEN,4,135,59.0,41.0,,,,9.6,-15.6,7,2,1,1,3,1.0,74,2,4
31321,2024,5133,Jarace Walker,,PF,20,1,NBA,IND,1,6,,,,100.0,,25.0,16.2,0,0,1,0,0,0.0,0,0,0
31322,2024,4952,Jared Butler,,SG,23,3,NBA,WAS,2,9,,100.0,,,,26.3,39.9,1,0,0,0,0,0.0,2,0,0
31323,2024,5059,Jared Rhoden,,SG,24,2,NBA,DET,1,2,,,,100.0,,200.0,197.4,0,0,0,0,0,0.0,0,0,0
31324,2024,4632,Jaren Jackson Jr.,,C,24,6,NBA,MEM,4,129,,,,,100.0,-9.6,-3.0,1,1,7,1,11,1.0,27,1,9
31325,2024,4730,Jaxson Hayes,,C,23,5,NBA,LAL,4,30,,,,,100.0,-2.2,0.0,1,0,6,1,0,0.0,0,0,0
31326,2024,4415,Jaylen Brown,,SF,27,8,NBA,BOS,3,103,,26.0,73.0,1.0,,21.0,36.0,4,2,4,0,7,0.0,20,3,2
31327,2024,4518,Jayson Tatum,,SF,25,7,NBA,BOS,3,108,,6.0,27.0,67.0,,17.5,25.0,5,2,3,1,6,0.0,27,3,0
31328,2024,5063,Jeenathan Williams,,SG,24,2,NBA,HOU,1,5,,100.0,,,,-76.4,-63.5,0,0,0,0,0,0.0,0,0,0
31329,2024,3761,Jeff Green,,PF,37,16,NBA,HOU,3,56,,,,86.0,14.0,-23.1,-12.6,0,0,0,1,3,1.0,10,1,0
31330,2024,4257,Jerami Grant,,PF,29,10,NBA,POR,4,131,,,29.0,69.0,2.0,-16.3,-19.6,3,5,7,2,9,0.0,12,3,5
31331,2024,5064,Jeremy Sochan,,PF,20,2,NBA,SAS,4,108,,,50.0,50.0,,-23.1,-31.8,5,1,7,2,6,1.0,38,1,4
31332,2024,4960,Jericho Sims,,C,25,3,NBA,NYK,2,7,,,,,100.0,66.7,67.0,0,0,0,0,0,0.0,3,0,0
31333,2024,5134,Jermaine Samuels,,SF,25,1,NBA,HOU,1,6,,,26.0,74.0,,-76.9,-64.6,0,0,0,0,0,0.0,0,0,0
31334,2024,4637,Jerome Robinson,,SG,26,4,NBA,GSW,1,5,,100.0,,,,11.1,-0.5,0,0,0,0,0,0.0,0,0,0
31335,2024,5135,Jett Howard,,SF,20,1,NBA,ORL,2,9,,,,100.0,,38.6,36.4,0,0,0,0,0,0.0,3,0,0
31336,2024,4638,Jevon Carter,,PG,28,6,NBA,CHI,4,59,100.0,,,,,-14.6,-10.0,3,0,1,0,0,2.0,15,0,0
31337,2024,4023,Jimmy Butler,,PF,34,13,NBA,MIA,3,97,,,68.0,32.0,,-8.5,-0.2,1,1,0,0,8,0.0,30,1,8
31338,2024,4961,Jock Landale,,C,28,3,NBA,HOU,1,9,,,,,100.0,-41.2,-27.7,0,0,1,0,0,0.0,5,0,0
31339,2024,4260,Joe Harris,,SG,32,10,NBA,DET,4,44,,,15.0,86.0,,-7.7,-15.7,1,0,4,1,0,0.0,6,0,1
31340,2024,4261,Joe Ingles,,SF,36,10,NBA,ORL,4,58,,,100.0,,,4.3,0.7,1,2,4,0,0,0.0,23,0,0
31341,2024,4417,Joel Embiid,,C,29,8,NBA,PHI,3,101,,,,,100.0,12.6,3.6,5,4,6,1,12,0.0,52,3,2
31342,2024,4519,John Collins,,PF,26,7,NBA,UTA,4,127,,,62.0,38.0,,-18.6,-23.6,0,1,7,0,2,0.0,13,1,7
31343,2024,4734,John Konchar,,SF,27,5,NBA,MEM,3,72,,49.0,47.0,4.0,,3.6,19.5,0,1,1,0,0,0.0,11,0,0
31344,2024,5066,Johnny Davis,2002.0,SG,21,2,NBA,WAS,1,16,,97.0,4.0,,,27.5,43.2,0,1,0,1,0,0.0,0,0,0
31345,2024,4100,Jonas Valančiūnas,,C,31,12,NBA,NOP,3,73,,,,,100.0,1.2,10.5,2,0,1,4,3,0.0,9,0,2
31346,2024,4522,Jonathan Isaac,,PF,26,5,NBA,ORL,3,33,,,,100.0,,12.3,10.2,0,0,2,1,2,1.0,3,1,0
31347,2024,4965,Jonathan Kuminga,,PF,21,3,NBA,GSW,3,65,,,,99.0,1.0,13.9,3.5,0,1,4,3,4,1.0,5,0,4
31348,2024,4265,Jordan Clarkson,,SG,31,10,NBA,UTA,4,120,43.0,48.0,9.0,,,-16.3,-14.5,10,3,4,1,6,2.0,50,0,0
31349,2024,5136,Jordan Ford,,PG,25,1,NBA,SAC,1,1,100.0,,,,,-100.0,-104.0,0,0,0,0,0,0.0,0,0,0
31350,2024,4966,Jordan Goodwin,,PG,25,3,NBA,PHO,4,84,98.0,2.0,,,,9.5,7.8,1,2,1,1,3,1.0,25,1,4
31351,2024,5137,Jordan Hawkins,,SG,21,1,NBA,NOP,3,62,7.0,63.0,30.0,,,-2.8,2.4,2,0,2,0,0,0.0,13,0,0
31352,2024,4736,Jordan McLaughlin,,PG,27,5,NBA,MIN,2,7,100.0,,,,,8.2,9.4,0,0,0,0,0,0.0,8,0,0
31353,2024,5138,Jordan Miller,,SF,24,1,NBA,LAC,2,7,57.0,43.0,,,,-26.4,-43.7,0,0,2,0,0,0.0,0,0,0
31354,2024,4849,Jordan Nwora,,SF,25,4,NBA,IND,1,6,,,100.0,,,25.0,16.2,0,0,0,0,0,0.0,2,0,0
31355,2024,4737,Jordan Poole,,SG,24,5,NBA,WAS,3,87,,99.0,1.0,,,-14.4,-8.6,4,6,3,0,6,2.0,20,3,7
31356,2024,4970,Josh Giddey,,PF,21,3,NBA,OKC,4,111,,,12.0,85.0,3.0,-0.9,-3.3,6,2,2,0,3,0.0,43,1,5
31357,2024,4850,Josh Green,,SG,23,4,NBA,DAL,3,92,,50.0,50.0,,,11.5,4.6,3,0,4,1,2,4.0,15,0,5
31358,2024,4525,Josh Hart,,SF,28,7,NBA,NYK,4,94,,,44.0,56.0,,-6.7,-17.7,3,0,3,1,0,0.0,13,0,0
31359,2024,5069,Josh Minott,,SF,21,2,NBA,MIN,2,3,,,,100.0,,-50.0,-50.3,0,0,0,0,0,0.0,0,0,0
31360,2024,4644,Josh Okogie,,SG,25,6,NBA,PHO,4,117,1.0,23.0,73.0,3.0,,11.6,15.9,4,1,4,0,7,1.0,14,4,2
31361,2024,4336,Josh Richardson,,SG,30,9,NBA,MIA,1,23,5.0,95.0,,,,5.7,16.2,0,0,3,0,0,0.0,4,0,0
31362,2024,3891,Jrue Holiday,,PG,33,15,NBA,BOS,3,98,89.0,11.0,,,,16.6,17.2,4,0,4,0,2,1.0,32,0,1
31363,2024,5070,Julian Champagnie,,SF,22,2,NBA,SAS,2,10,,,79.0,21.0,,-64.5,-58.6,0,1,0,0,0,0.0,0,0,0
31364,2024,5139,Julian Phillips,,SF,20,1,NBA,CHI,2,5,,,100.0,,,-2.8,4.9,0,0,0,0,0,0.0,0,0,0
31365,2024,5140,Julian Strawther,,SF,21,1,NBA,DEN,3,19,,3.0,17.0,80.0,,7.7,-7.4,0,0,0,0,0,0.0,2,0,1
31366,2024,4266,Julius Randle,,PF,29,10,NBA,NYK,4,133,,,,100.0,,-1.2,-11.1,3,4,4,2,9,1.0,57,1,9
31367,2024,4102,Justin Holiday,,SG,34,11,NBA,DEN,1,3,,100.0,,,,16.7,2.3,0,0,0,0,0,0.0,0,0,0
31368,2024,4267,Jusuf Nurkić,,C,29,10,NBA,PHO,4,109,,,,,100.0,0.1,-11.0,3,2,11,2,4,0.0,36,1,4
31369,2024,5141,Kaiser Gates,,SF,27,1,NBA,NOP,1,7,,,,100.0,,-12.5,-9.0,0,0,0,0,0,0.0,0,0,1
31370,2024,4339,Karl-Anthony Towns,,PF,28,9,NBA,MIN,3,103,,,,97.0,4.0,-0.9,-0.8,4,0,4,1,3,0.0,17,2,5
31371,2024,4032,Kawhi Leonard,,SF,32,12,NBA,LAC,4,126,,54.0,40.0,5.0,,28.2,36.3,4,3,2,0,5,2.0,43,2,1
31372,2024,5072,Keegan Murray,,SF,23,2,NBA,SAC,3,103,,,90.0,10.0,,5.2,6.3,1,3,6,0,4,1.0,17,2,2
31373,2024,4646,Keita Bates-Diop,,SF,28,6,NBA,PHO,1,6,,75.0,25.0,,,-23.1,-29.2,0,0,0,0,0,0.0,2,0,1
31374,2024,4745,Keldon Johnson,,SF,24,5,NBA,SAS,4,124,3.0,59.0,39.0,,,-9.4,-1.7,4,1,7,1,6,1.0,39,1,4
31375,2024,4177,Kelly Olynyk,,C,32,11,NBA,UTA,4,77,,,,,100.0,-14.6,-6.7,2,1,4,0,6,1.0,34,3,0
31376,2024,4341,Kelly Oubre Jr.,,SF,28,9,NBA,PHI,3,88,,11.0,64.0,26.0,,10.1,-3.7,2,1,5,1,8,1.0,5,3,2
31377,2024,5075,Kenneth Lofton Jr.,,PF,21,2,NBA,MEM,2,6,,,,,100.0,0.0,8.9,0,0,1,1,0,0.0,3,0,1
31378,2024,4178,Kentavious Caldwell-Pope,,SG,30,11,NBA,DEN,4,134,,98.0,2.0,,,15.1,2.6,2,3,8,1,2,2.0,8,0,0
31379,2024,4854,Kenyon Martin Jr.,,SF,23,4,NBA,LAC,2,31,,28.0,72.0,,,-7.7,-28.0,0,1,1,1,1,0.0,3,0,1
31380,2024,5076,Keon Ellis,,SG,24,2,NBA,SAC,1,1,,100.0,,,,-100.0,-104.0,0,0,0,0,0,0.0,0,0,0
31381,2024,4977,Kessler Edwards,,SF,23,3,NBA,SAC,2,1,,,15.0,85.0,,-133.3,-137.6,0,0,0,0,0,0.0,0,0,0
31382,2024,3770,Kevin Durant,,PF,35,16,NBA,PHO,4,143,,,,97.0,3.0,16.9,44.0,8,7,1,1,12,1.0,51,2,4
31383,2024,4648,Kevin Huerter,,SG,25,6,NBA,SAC,3,76,,92.0,8.0,,,6.5,6.3,1,0,3,0,1,0.0,19,0,0
31384,2024,3830,Kevin Love,,PF,35,16,NBA,MIA,3,66,,,,100.0,,7.5,24.4,1,0,3,1,1,0.0,15,0,1
31385,2024,4342,Kevon Looney,,C,27,9,NBA,GSW,4,108,,,,,100.0,8.4,-7.1,1,2,8,1,3,0.0,21,1,3
31386,2024,5142,Keyontae Johnson,,SF,23,1,NBA,OKC,1,6,,100.0,,,,-20.0,-21.0,0,0,0,0,0,0.0,0,0,0
31387,2024,5143,Keyonte George,,SG,20,1,NBA,UTA,4,78,27.0,68.0,5.0,,,-16.3,-9.3,1,3,0,0,1,2.0,29,1,1
31388,2024,4107,Khris Middleton,,SF,32,12,NBA,MIL,2,33,,,98.0,2.0,,40.0,55.3,2,0,0,1,3,0.0,20,1,1
31389,2024,4855,Killian Hayes,,PG,22,4,NBA,DET,4,110,98.0,2.0,,,,-4.7,-21.2,3,1,5,1,3,0.0,39,0,2
31390,2024,4857,Kira Lewis Jr.,,PG,22,4,NBA,NOP,3,37,100.0,,,,,-30.3,-35.2,0,0,1,0,3,0.0,5,2,0
31391,2024,4036,Klay Thompson,,SF,33,11,NBA,GSW,3,98,,26.0,68.0,6.0,,5.4,-12.6,3,2,5,2,1,0.0,15,0,0
31392,2024,5144,Kobe Brown,,PF,24,1,NBA,LAC,3,29,,,,100.0,,15.3,-0.6,0,0,3,0,0,0.0,4,0,0
31393,2024,5145,Kobe Bufkin,,SG,20,1,NBA,ATL,2,4,100.0,,,,,-155.6,-164.2,0,0,0,0,0,0.0,0,0,1
31394,2024,4421,Kris Dunn,,PG,29,8,NBA,UTA,4,61,62.0,38.0,,,,-0.6,15.2,3,3,4,2,3,0.0,22,0,2
31395,2024,5146,Kris Murray,,SF,23,1,NBA,POR,2,11,,,84.0,17.0,,8.0,19.2,0,0,0,0,0,0.0,0,0,0
31396,2024,4343,Kristaps Porziņģis,,PF,28,8,NBA,BOS,3,92,,,,30.0,70.0,16.1,14.1,0,2,7,2,3,0.0,11,0,1
31397,2024,4271,Kyle Anderson,,PF,30,10,NBA,MIN,3,78,,,89.0,12.0,,6.1,15.0,3,1,0,0,2,0.0,32,0,1
31398,2024,4534,Kyle Kuzma,,PF,28,7,NBA,WAS,3,87,,,,56.0,44.0,-15.2,-10.3,1,0,1,0,6,0.0,14,3,1
31399,2024,3685,Kyle Lowry,,PG,37,18,NBA,MIA,4,124,100.0,,,,,-9.7,-3.4,4,2,8,1,0,5.0,40,0,0
31400,2024,4037,Kyrie Irving,,SG,31,13,NBA,DAL,2,70,18.0,82.0,,,,-1.6,-21.7,1,0,2,1,3,0.0,31,1,1
31401,2024,4859,LaMelo Ball,,PG,22,4,NBA,CHO,3,86,60.0,40.0,,,,-1.5,13.7,3,3,6,1,6,0.0,58,0,2
31402,2024,4858,Lamar Stevens,,PF,26,4,NBA,BOS,1,6,,,,100.0,,-33.3,-46.5,2,1,1,0,0,0.0,0,0,0
31403,2024,4345,Larry Nance Jr.,,C,31,9,NBA,NOP,3,48,,,,,100.0,0.1,6.2,2,1,0,2,0,1.0,4,0,0
31404,2024,4535,Lauri Markkanen,,PF,26,7,NBA,UTA,4,132,,,,92.0,8.0,-3.4,22.9,4,3,3,0,5,0.0,22,0,2
31405,2024,3463,LeBron James,,PF,39,21,NBA,LAL,4,136,,,,90.0,10.0,10.0,38.5,12,3,1,1,7,0.0,61,1,1
31406,2024,5147,Leonard Miller,,SF,20,1,NBA,MIN,1,2,,,,,100.0,-175.0,-176.7,0,0,0,0,0,0.0,0,0,1
31407,2024,5078,Lester Quinones,,SG,23,2,NBA,GSW,1,5,,,,100.0,,11.1,-0.5,1,0,0,0,0,0.0,0,0,0
31408,2024,4981,Lindy Waters III,,SG,26,3,NBA,OKC,2,4,,,56.0,22.0,23.0,25.0,24.7,0,0,0,0,0,0.0,0,0,0
31409,2024,4653,Lonnie Walker IV,,SG,25,6,NBA,BRK,2,50,7.0,50.0,44.0,,,16.7,22.7,0,0,0,2,1,1.0,15,0,0
31410,2024,4754,Luguentz Dort,,SF,24,5,NBA,OKC,4,118,,,81.0,16.0,3.0,0.4,-0.3,1,1,5,1,5,1.0,10,2,2
31411,2024,4654,Luka Dončić,,PG,24,6,NBA,DAL,3,110,96.0,4.0,,,,8.1,-6.3,9,1,3,0,10,0.0,70,3,3
31412,2024,4982,Luka Garza,,C,25,3,NBA,MIN,1,1,,,,,100.0,200.0,202.1,0,0,0,0,0,0.0,0,0,0
31413,2024,4755,Luka Šamanić,,PF,24,4,NBA,UTA,2,8,,,,100.0,,23.5,35.7,0,0,0,0,0,0.0,0,0,1
31414,2024,4538,Luke Kennard,,SG,27,7,NBA,MEM,1,15,,100.0,,,,-41.5,-35.6,1,0,0,0,1,0.0,4,0,0
31415,2024,4539,Luke Kornet,,C,28,7,NBA,BOS,2,19,,,,,100.0,-29.1,-46.2,1,0,0,0,0,0.0,9,0,0
31416,2024,4860,Malachi Flynn,,PG,25,4,NBA,TOR,4,42,100.0,,,,,-43.1,-51.2,4,1,2,1,0,1.0,10,0,1
31417,2024,5079,Malaki Branham,,SG,20,2,NBA,SAS,4,62,28.0,72.0,,,,-1.4,10.7,4,2,0,0,1,0.0,20,1,2
31418,2024,4424,Malcolm Brogdon,,PG,31,8,NBA,POR,4,109,44.0,56.0,,,,-3.4,15.0,5,1,3,0,5,0.0,41,2,4
31419,2024,4426,Malik Beasley,,SG,27,8,NBA,MIL,3,95,2.0,96.0,2.0,,,-18.6,-49.8,5,0,4,0,2,1.0,16,0,1
31420,2024,4541,Malik Monk,,SG,25,7,NBA,SAC,3,66,5.0,95.0,,,,5.9,4.6,6,0,4,0,3,0.0,39,1,0
31421,2024,5080,MarJon Beauchamp,,SF,23,2,NBA,MIL,2,33,,19.0,81.0,,,-5.7,-4.0,0,1,2,0,0,0.0,0,0,1
31422,2024,5148,Marcus Sasser,,PG,23,1,NBA,DET,4,38,100.0,,,,,6.1,2.2,0,0,2,0,0,0.0,14,0,1
31423,2024,4275,Marcus Smart,,PG,29,10,NBA,MEM,4,131,89.0,11.0,,,,-5.7,9.0,8,3,1,3,1,1.0,57,0,0
31424,2024,5081,Mark Williams,,C,22,2,NBA,CHO,3,74,,,,,100.0,-2.5,8.9,2,1,5,1,2,0.0,7,1,0
31425,2024,4544,Markelle Fultz,,PG,25,7,NBA,ORL,4,115,79.0,21.0,,,,3.3,-1.2,1,4,3,0,1,1.0,40,1,0
31426,2024,4656,Marvin Bagley III,,C,24,6,NBA,DET,4,68,,,,,100.0,11.0,10.4,0,0,3,1,8,0.0,13,3,1
31427,2024,4180,Mason Plumlee,,C,33,11,NBA,LAC,4,72,,,,,100.0,-11.2,-43.5,2,0,4,1,5,1.0,13,2,2
31428,2024,4760,Matisse Thybulle,,SG,26,5,NBA,POR,4,66,,76.0,24.0,,,-30.1,-31.0,1,1,2,0,0,1.0,6,0,1
31429,2024,4988,Matt Ryan,,SF,26,3,NBA,NOP,3,67,,6.0,63.0,32.0,,7.1,20.8,0,2,3,0,0,0.0,14,0,0
31430,2024,5082,Max Christie,,SG,20,2,NBA,LAL,1,1,,100.0,,,,0.0,2.2,0,0,0,0,0,0.0,0,0,0
31431,2024,4763,Max Strus,,SF,27,5,NBA,CLE,4,152,,56.0,43.0,2.0,,-0.1,39.5,1,1,6,0,3,2.0,36,0,3
31432,2024,4547,Maxi Kleber,,PF,32,7,NBA,DAL,3,71,,,,19.0,81.0,2.5,-13.9,1,0,5,1,1,2.0,16,0,1
31433,2024,5149,Maxwell Lewis,,SF,21,1,NBA,LAL,1,1,,,100.0,,,0.0,2.2,0,0,0,0,0,0.0,0,0,0
31434,2024,4766,Michael Porter Jr.,,SF,25,5,NBA,DEN,4,102,,,80.0,20.0,,13.8,-1.2,1,1,5,1,1,0.0,18,1,0
31435,2024,4658,Mikal Bridges,,SG,27,6,NBA,BRK,3,108,1.0,7.0,54.0,38.0,,-2.7,-18.8,4,3,3,2,4,3.0,24,0,1
31436,2024,3779,Mike Conley,,PG,36,17,NBA,MIN,3,87,100.0,,,,,-0.8,0.0,1,0,1,0,0,2.0,27,0,1
31437,2024,4183,Mike Muscala,,C,32,11,NBA,WAS,2,19,,,,,100.0,-20.7,-11.0,0,0,1,0,0,0.0,4,0,0
31438,2024,4991,Miles McBride,,PG,23,3,NBA,NYK,2,9,100.0,,,,,29.4,28.4,0,0,0,0,0,0.0,2,0,0
31439,2024,4661,Mitchell Robinson,,C,25,6,NBA,NYK,4,111,,,,,100.0,5.1,6.3,0,1,4,0,3,0.0,6,0,3
31440,2024,4662,Mo Bamba,,C,25,6,NBA,PHI,1,2,,,,,100.0,83.3,72.2,0,0,0,0,0,0.0,0,0,0
31441,2024,4663,Moritz Wagner,,C,26,6,NBA,ORL,4,63,,,,,100.0,4.9,1.6,1,1,2,4,5,3.0,6,1,2
31442,2024,4992,Moses Moody,,SG,21,3,NBA,GSW,4,77,,36.0,64.0,,,21.2,16.4,1,1,0,0,3,0.0,13,1,0
31443,2024,5150,Mouhamed Gueye,,PF,21,1,NBA,ATL,2,4,,,,100.0,,-144.4,-152.8,0,0,1,0,0,0.0,0,0,0
31444,2024,5084,Moussa Diabaté,,C,22,2,NBA,LAC,3,12,,,,,100.0,14.1,-1.8,1,0,0,0,0,0.0,11,0,1
31445,2024,4350,Myles Turner,,C,27,9,NBA,IND,3,85,,,,,100.0,-1.9,-27.7,0,0,6,4,8,0.0,12,1,3
31446,2024,4770,Nassir Little,,PF,23,5,NBA,PHO,4,55,,,38.0,62.0,,-4.9,-14.4,2,0,3,0,0,0.0,3,0,0
31447,2024,4771,Naz Reid,,C,24,5,NBA,MIN,3,76,,,,42.0,58.0,6.9,16.7,1,0,4,0,3,1.0,4,1,4
31448,2024,4772,Nic Claxton,,C,24,5,NBA,BRK,1,28,,,,,100.0,-8.9,-13.3,0,0,0,0,1,0.0,8,1,2
31449,2024,4869,Nick Richards,,C,26,4,NBA,CHO,3,47,,,,,100.0,-19.2,-18.6,0,2,6,2,4,0.0,4,0,0
31450,2024,5151,Nick Smith Jr.,,SG,19,1,NBA,CHO,1,1,,100.0,,,,0.0,7.2,0,0,0,0,0,0.0,0,0,0
31451,2024,4773,Nickeil Alexander-Walker,,SG,25,5,NBA,MIN,3,59,,19.0,81.0,,,-12.3,-19.7,1,2,2,1,1,0.0,19,0,1
31452,2024,3841,Nicolas Batum,,PF,35,16,NBA,LAC,3,54,,,,68.0,32.0,-1.9,-24.5,1,0,0,0,0,0.0,13,0,0
31453,2024,4352,Nikola Jokić,,C,28,9,NBA,DEN,4,136,,,,,100.0,17.0,9.7,7,8,5,1,6,0.0,78,4,4
31454,2024,5085,Nikola Jović,,PF,20,2,NBA,MIA,2,28,,,,100.0,,23.4,37.5,2,0,0,0,0,0.0,11,0,1
31455,2024,4047,Nikola Vučević,,C,33,13,NBA,CHI,4,139,,,,,100.0,-9.3,-6.4,2,5,10,2,7,0.0,23,5,0
31456,2024,4353,Norman Powell,,SG,30,9,NBA,LAC,4,96,3.0,77.0,20.0,,,1.3,-29.0,2,1,1,1,6,1.0,16,1,1
31457,2024,4555,OG Anunoby,,SF,26,7,NBA,TOR,3,92,,66.0,34.0,,,17.7,38.6,1,2,1,2,2,0.0,4,1,0
31458,2024,4871,Obi Toppin,,PF,25,4,NBA,IND,3,61,,,,100.0,,4.0,-9.9,0,1,1,0,2,0.0,3,1,2
31459,2024,5086,Ochai Agbaji,,SG,23,2,NBA,UTA,4,53,,9.0,83.0,8.0,,-13.0,-3.2,0,0,2,0,0,0.0,11,0,5
31460,2024,4996,Olivier Sarr,,C,24,3,NBA,OKC,3,37,,,,,100.0,18.5,22.2,0,0,3,1,2,0.0,3,0,0
31461,2024,4997,Omer Yurtseven,,C,25,3,NBA,UTA,2,8,,,,,100.0,23.5,35.7,0,0,0,0,0,0.0,2,0,0
31462,2024,4872,Onyeka Okongwu,,C,23,4,NBA,ATL,4,86,,,,3.0,97.0,23.8,34.7,2,0,8,0,5,0.0,19,1,2
31463,2024,5087,Orlando Robinson,,C,23,2,NBA,MIA,2,30,,,,,100.0,5.7,16.9,1,1,2,1,1,0.0,17,0,0
31464,2024,4777,Oshae Brissett,,SF,25,5,NBA,BOS,2,24,,12.0,77.0,11.0,,-6.4,-21.0,1,1,2,0,0,0.0,2,0,3
31465,2024,5088,Ousmane Dieng,,PF,20,2,NBA,OKC,4,63,,,9.0,48.0,43.0,-13.0,-19.6,1,1,3,0,2,1.0,12,2,0
31466,2024,3698,P.J. Tucker,,PF,38,13,NBA,PHI,3,66,,,,100.0,,22.9,21.4,1,0,7,0,0,1.0,0,0,0
31467,2024,4778,P.J. Washington,,PF,25,5,NBA,CHO,3,96,,,4.0,88.0,8.0,-10.1,-10.1,3,0,7,1,2,1.0,15,2,3
31468,2024,5089,Paolo Banchero,,PF,21,2,NBA,ORL,4,126,,,2.0,97.0,1.0,-5.4,-26.9,3,4,3,2,14,0.0,44,2,2
31469,2024,4437,Pascal Siakam,,PF,29,8,NBA,TOR,4,147,,,,84.0,16.0,-1.0,6.2,3,2,4,2,6,1.0,35,2,5
31470,2024,4354,Pat Connaughton,,SF,31,9,NBA,MIL,3,66,,41.0,59.0,,,-10.1,-13.6,0,2,1,0,1,0.0,16,0,1
31471,2024,5090,Patrick Baldwin Jr.,,SF,21,2,NBA,WAS,2,9,,,,,100.0,26.3,39.9,0,0,0,0,0,0.0,2,0,1
31472,2024,4124,Patrick Beverley,,PG,35,12,NBA,PHI,3,51,100.0,,,,,24.0,19.4,1,0,3,0,0,1.0,15,0,1
31473,2024,4873,Patrick Williams,,PF,22,4,NBA,CHI,4,87,,,,99.0,2.0,-7.3,0.4,1,2,4,0,0,1.0,14,0,3
31474,2024,3969,Paul George,,SF,33,14,NBA,LAC,4,130,,,60.0,40.0,,23.3,24.2,6,1,1,3,9,2.0,43,2,1
31475,2024,4874,Paul Reed,,C,24,4,NBA,PHI,3,41,,,,3.0,97.0,8.2,-4.8,1,1,4,2,1,0.0,6,0,1
31476,2024,4875,Payton Pritchard,,PG,26,4,NBA,BOS,3,49,100.0,,,,,-2.0,-19.9,2,1,1,1,0,1.0,21,0,1
31477,2024,5091,Peyton Watson,,SG,21,2,NBA,DEN,4,66,,,40.0,61.0,,6.2,-12.4,1,0,4,0,2,0.0,2,0,0
31478,2024,4876,Precious Achiuwa,,C,24,4,NBA,TOR,3,65,,,,,100.0,-15.2,-19.0,2,2,4,2,1,0.0,8,1,2
31479,2024,5000,Quentin Grimes,,SG,23,3,NBA,NYK,4,97,,95.0,5.0,,,7.5,10.8,0,1,2,0,1,0.0,8,1,1
31480,2024,4877,R.J. Hampton,,PG,22,4,NBA,MIA,1,2,100.0,,,,,140.0,150.1,0,0,0,0,0,0.0,0,0,1
31481,2024,4782,RJ Barrett,,SG,23,5,NBA,NYK,4,125,,,100.0,,,4.6,7.1,6,3,4,0,10,2.0,24,1,8
31482,2024,5152,Rayan Rupert,,SG,19,1,NBA,POR,2,6,,72.0,28.0,,,-34.3,-25.1,0,0,0,0,0,0.0,0,0,0
31483,2024,4194,Reggie Bullock,,SF,32,11,NBA,HOU,3,28,6.0,18.0,68.0,8.0,,-30.9,-19.4,1,0,1,1,0,0.0,0,0,0
31484,2024,4050,Reggie Jackson,,PG,33,13,NBA,DEN,4,87,100.0,,,,,19.1,8.8,4,1,3,0,1,1.0,34,1,0
